ID,Pitch,Roll,Yaw,Acc_X,Acc_Y,Acc_Z,Gravity_Magnitude
302,"30,0","0,0","40,0","3,1528732255124745","-3,757447993498587","8,495709211125344","9,81"
303,"30,0","0,0","80,0","4,83048202852488","-0,8517443114562936","8,495709211125344","9,81"
304,"30,0","0,0","120,0","4,247854605562671","2,452499999999999","8,495709211125344","9,81"
305,"30,0","0,0","160,0","1,6776088030124057","4,60919230495488","8,495709211125344","9,81"
306,"30,0","0,0","200,0","-1,6776088030124046","4,60919230495488","8,495709211125344","9,81"
307,"30,0","0,0","240,0","-4,2478546055626705","2,452500000000002","8,495709211125344","9,81"
308,"30,0","0,0","280,0","-4,83048202852488","-0,8517443114562914","8,495709211125344","9,81"
309,"30,0","0,0","320,0","-3,1528732255124763","-3,7574479934985856","8,495709211125344","9,81"
310,"30,0","0,0","360,0","-1,2013785099635533e-15","-4,904999999999999","8,495709211125344","9,81"
311,"30,0","10,0","0,0","1,4752644225000704","-4,904999999999999","8,366640298453468","9,81"
312,"30,0","10,0","40,0","4,282991338499782","-2,809166301704174","8,366640298453468","9,81"
313,"30,0","10,0","80,0","5,0866590070688735","0,6011075295648532","8,366640298453468","9,81"
314,"30,0","10,0","120,0","3,510222394312637","3,7301164671844393","8,366640298453468","9,81"
315,"30,0","10,0","160,0","0,2913137114811051","5,113762454181614","8,366640298453468","9,81"
316,"30,0","10,0","200,0","-3,0639038945437056","4,104622155728147","8,366640298453468","9,81"
317,"30,0","10,0","240,0","-4,985486816812706","1,174883532815562","8,366640298453468","9,81"
318,"30,0","10,0","280,0","-4,574305049980888","-2,3045961524774383","8,366640298453468","9,81"
319,"30,0","10,0","320,0","-2,0227551125251697","-4,705729685292999","8,366640298453468","9,81"
320,"30,0","10,0","360,0","1,4752644225000693","-4,905","8,366640298453468","9,81"
321,"30,0","20,0","0,0","2,905703682042294","-4,904999999999999","7,983355254037358","9,81"
322,"30,0","20,0","40,0","5,378771384491328","-1,8896976692612446","7,983355254037358","9,81"
323,"30,0","20,0","80,0","5,3350521777516136","2,0098152025750773","7,983355254037358","9,81"
324,"30,0","20,0","120,0","2,7950027645415254","4,968913204518607","7,983355254037358","9,81"
325,"30,0","20,0","160,0","-1,0528595051931815","5,603001494748909","7,983355254037358","9,81"
326,"30,0","20,0","200,0","-4,408077111217993","3,615383115160852","7,983355254037358","9,810000000000002"
327,"30,0","20,0","240,0","-5,700706446583819","-0,06391320451860552","7,983355254037358","9,810000000000002"
328,"30,0","20,0","280,0","-4,325911879298148","-3,7133038254876625","7,983355254037358","9,81"
329,"30,0","20,0","320,0","-0,9269750665336237","-5,625198317735928","7,983355254037358","9,81"
330,"30,0","20,0","360,0","2,9057036820422932","-4,905","7,983355254037358","9,81"
331,"30,0","30,0","0,0","4,247854605562671","-4,904999999999999","7,357500000000002","9,81"
332,"30,0","30,0","40,0","6,406918641281117","-1,0269796852930002","7,357500000000002","9,81"
333,"30,0","30,0","80,0","5,568114239774916","3,33157583777044","7,357500000000002","9,81"
334,"30,0","30,0","120,0","2,1239273027813366","6,13125","7,357500000000002","9,81"
335,"30,0","30,0","160,0","-2,314068824006272","6,062044145976027","7,357500000000002","9,81"
336,"30,0","30,0","200,0","-5,669286430031083","3,156340463933734","7,357500000000002","9,81"
337,"30,0","30,0","240,0","-6,3717819083440075","-1,2262499999999974","7,357500000000002","9,81"
338,"30,0","30,0","280,0","-4,092849817274847","-5,035064460683026","7,357500000000002","9,81"
339,"30,0","30,0","320,0","0,10117219025616563","-6,487916301704175","7,357500000000002","9,81"
340,"30,0","30,0","360,0","4,2478546055626705","-4,905","7,357500000000002","9,81"
341,"30,0","40,0","0,0","5,460936616411174","-4,904999999999999","6,508090831537286","9,81"
342,"30,0","40,0","40,0","7,336193374739208","-0,24722559918595044","6,508090831537286","9,81"
343,"30,0","40,0","80,0","5,778763720319294","4,526228407093685","6,508090831537286","9,81"
344,"30,0","40,0","120,0","1,517386297357086","7,1818098382687126","6,508090831537286","9,81"
345,"30,0","40,0","160,0","-3,4539930380087416","6,476942629192223","6,508090831537286","9,81"
346,"30,0","40,0","200,0","-6,809210644033552","2,7414419807175388","6,508090831537286","9,81"
347,"30,0","40,0","240,0","-6,9783229137682605","-2,27680983826871","6,508090831537286","9,81"
348,"30,0","40,0","280,0","-3,88220033673047","-6,229717030006269","6,508090831537286","9,81"
349,"30,0","40,0","320,0","1,0304469237142566","-7,267670387811224","6,508090831537286","9,81"
350,"30,0","40,0","360,0","5,460936616411173","-4,905000000000001","6,508090831537286","9,81"
351,"30,0","50,0","0,0","6,508090831537286","-4,904999999999999","5,460936616411176","9,81"
352,"30,0","50,0","40,0","8,138360042325182","0,42587215572814713","5,460936616411176","9,81"
353,"30,0","50,0","80,0","5,960600141512187","5,557473996749294","5,460936616411176","9,81"
354,"30,0","50,0","120,0","0,9938091897940297","8,08867199024788","5,460936616411176","9,81"
355,"30,0","50,0","160,0","-4,437996126787607","6,835090463933734","5,460936616411176","9,81"
356,"30,0","50,0","200,0","-7,793213732812419","2,3832941459760275","5,460936616411176","9,81"
357,"30,0","50,0","240,0","-7,501900021331316","-3,1836719902478783","5,460936616411176","9,81"
358,"30,0","50,0","280,0","-3,7003639155375763","-7,260962619661879","5,460936616411176","9,81"
359,"30,0","50,0","320,0","1,8326135913002288","-7,940768142725322","5,460936616411176","9,81"
360,"30,0","50,0","360,0","6,5080908315372845","-4,905000000000001","5,460936616411176","9,81"
361,"30,0","60,0","0,0","7,3575","-4,904999999999999","4,247854605562673","9,81"
362,"30,0","60,0","40,0","8,789045215760355","0,9718618447701259","4,247854605562673","9,81"
363,"30,0","60,0","80,0","6,108098495709321","6,393978731331028","4,247854605562673","9,81"
364,"30,0","60,0","120,0","0,569104605562673","8,824281908344007","4,247854605562673","9,81"
365,"30,0","60,0","160,0","-5,236179654419915","7,1256055094734885","4,247854605562673","9,81"
366,"30,0","60,0","200,0","-8,591397260444726","2,0927791004362732","4,247854605562673","9,81"
367,"30,0","60,0","240,0","-7,926604605562674","-3,919281908344005","4,247854605562673","9,810000000000002"
368,"30,0","60,0","280,0","-3,552865561340443","-8,097467354243614","4,247854605562673","9,810000000000002"
369,"30,0","60,0","320,0","2,483298764735404","-8,486757831767301","4,247854605562673","9,81"
370,"30,0","60,0","360,0","7,357499999999999","-4,905000000000001","4,247854605562673","9,81"
371,"30,0","70,0","0,0","7,983355254037356","-4,904999999999999","2,9057036820422955","9,81"
372,"30,0","70,0","40,0","9,268478155312488","1,3741538475225608","2,9057036820422955","9,81"
373,"30,0","70,0","80,0","6,216777120056181","7,010325837770441","2,9057036820422955","9,81"
374,"30,0","70,0","120,0","0,256176978543995","9,36628845743232","2,9057036820422955","9,81"
375,"30,0","70,0","160,0","-5,824291218318908","7,3396606131604685","2,9057036820422955","9,81"
376,"30,0","70,0","200,0","-9,17950882434372","1,878723996749294","2,9057036820422955","9,810000000000002"
377,"30,0","70,0","240,0","-8,239532232581352","-4,4612884574323175","2,9057036820422955","9,81"
378,"30,0","70,0","280,0","-3,444186936993583","-8,713814460683027","2,9057036820422955","9,81"
379,"30,0","70,0","320,0","2,962731704287536","-8,889049834519735","2,9057036820422955","9,81"
380,"30,0","70,0","360,0","7,983355254037355","-4,905000000000001","2,9057036820422955","9,81"
381,"30,0","80,0","0,0","8,366640298453468","-4,904999999999999","1,4752644225000708","9,81"
382,"30,0","80,0","40,0","9,56209153371806","1,620524725051392","1,4752644225000708","9,809999999999999"
383,"30,0","80,0","80,0","6,283333869546027","7,387787921125057","1,4752644225000708","9,81"
384,"30,0","80,0","120,0","0,06453445633593922","9,698223042787323","1,4752644225000708","9,810000000000002"
385,"30,0","80,0","160,0","-6,184461346214328","7,470751818986253","1,4752644225000708","9,81"
386,"30,0","80,0","200,0","-9,53967895223914","1,74763279092351","1,4752644225000708","9,81"
387,"30,0","80,0","240,0","-8,431174754789408","-4,793223042787319","1,4752644225000708","9,81"
388,"30,0","80,0","280,0","-3,3776301875037364","-9,091276544037642","1,4752644225000708","9,81"
389,"30,0","80,0","320,0","3,2563450826931093","-9,135420712048568","1,4752644225000708","9,81"
390,"30,0","80,0","360,0","8,366640298453468","-4,905000000000001","1,4752644225000708","9,81"
391,"30,0","90,0","0,0","8,495709211125344","-4,904999999999999","5,202121545945668e-16","9,81"
392,"30,0","90,0","40,0","9,66096405704976","1,7034886229125874","5,202121545945668e-16","9,81"
393,"30,0","90,0","80,0","6,305746451024951","7,514895986997176","5,202121545945668e-16","9,81"
394,"30,0","90,0","120,0","1,0891287871572786e-15","9,81","5,202121545945668e-16","9,81"
395,"30,0","90,0","160,0","-6,305746451024951","7,514895986997176","5,202121545945668e-16","9,81"
396,"30,0","90,0","200,0","-9,660964057049762","1,703488622912587","5,202121545945668e-16","9,81"
397,"30,0","90,0","240,0","-8,495709211125346","-4,904999999999998","5,202121545945668e-16","9,810000000000002"
398,"30,0","90,0","280,0","-3,355217606024813","-9,21838460990976","5,202121545945668e-16","9,81"
399,"30,0","90,0","320,0","3,3552176060248087","-9,218384609909762","5,202121545945668e-16","9,81"
400,"30,0","90,0","360,0","8,495709211125343","-4,905000000000001","5,202121545945668e-16","9,81"
401,"40,0","0,0","0,0","0,0","-6,305746451024951","7,514895986997175","9,81"
402,"40,0","0,0","40,0","4,053255688543706","-4,83048202852488","7,514895986997175","9,81"
403,"40,0","0,0","80,0","6,209947993498587","-1,0949813800501964","7,514895986997175","9,81"
404,"40,0","0,0","120,0","5,460936616411174","3,1528732255124736","7,514895986997175","9,81"
405,"40,0","0,0","160,0","2,1566923049548814","5,925463408575077","7,514895986997175","9,81"
406,"40,0","0,0","200,0","-2,15669230495488","5,925463408575077","7,514895986997175","9,81"
407,"40,0","0,0","240,0","-5,460936616411172","3,152873225512478","7,514895986997175","9,81"
408,"40,0","0,0","280,0","-6,209947993498587","-1,0949813800501937","7,514895986997175","9,81"
409,"40,0","0,0","320,0","-4,053255688543708","-4,830482028524879","7,514895986997175","9,81"
410,"40,0","0,0","360,0","-1,5444624414964975e-15","-6,305746451024951","7,514895986997175","9,81"
411,"40,0","10,0","0,0","1,3049479934985873","-6,305746451024951","7,400727831075146","9,81"
412,"40,0","10,0","40,0","5,0529038475225585","-3,9916776270186776","7,400727831075146","9,809999999999999"
413,"40,0","10,0","80,0","6,4365498345197345","0,1901415212249366","7,400727831075146","9,81"
414,"40,0","10,0","120,0","4,8084626196618805","4,282991338499781","7,400727831075146","9,809999999999999"
415,"40,0","10,0","160,0","0,9304423049548817","6,371781908344007","7,400727831075146","9,809999999999999"
416,"40,0","10,0","200,0","-3,38294230495488","5,479144908806146","7,400727831075146","9,809999999999999"
417,"40,0","10,0","240,0","-6,113410613160466","2,022755112525171","7,400727831075146","9,81"
418,"40,0","10,0","280,0","-5,9833461524774405","-2,380104281325327","7,400727831075146","9,809999999999999"
419,"40,0","10,0","320,0","-3,0536075295648555","-5,669286430031082","7,400727831075146","9,81"
420,"40,0","10,0","360,0","1,3049479934985855","-6,305746451024951","7,400727831075146","9,809999999999999"
421,"40,0","20,0","0,0","2,570245802550266","-6,305746451024951","7,061692304954881","9,81"
422,"40,0","20,0","40,0","6,022178203037215","-3,178359872796734","7,061692304954881","9,81"
423,"40,0","20,0","80,0","6,656266493267517","1,436216613448391","7,061692304954881","9,81"
424,"40,0","20,0","120,0","4,175813715136042","5,378771384491327","7,061692304954881","9,81"
425,"40,0","20,0","160,0","-0,2585487093075585","6,804539246345517","7,061692304954881","9,81"
426,"40,0","20,0","200,0","-4,571933319217321","5,046387570804636","7,061692304954881","9,81"
427,"40,0","20,0","240,0","-6,746059517686306","0,9269750665336256","7,061692304954881","9,81"
428,"40,0","20,0","280,0","-5,763629493729658","-3,626179373548781","7,061692304954881","9,81"
429,"40,0","20,0","320,0","-2,084333174050199","-6,482604184253026","7,061692304954881","9,81"
430,"40,0","20,0","360,0","2,5702458025502644","-6,305746451024952","7,061692304954881","9,81"
431,"40,0","30,0","0,0","3,757447993498587","-6,305746451024951","6,508090831537286","9,81"
432,"40,0","30,0","40,0","6,931627844271852","-2,41524101426244","6,508090831537286","9,81"
433,"40,0","30,0","80,0","6,8624219902478805","2,6053825354873763","6,508090831537286","9,81"
434,"40,0","30,0","120,0","3,582212619661882","6,406918641281116","6,508090831537286","9,81"
435,"40,0","30,0","160,0","-1,374153847522558","7,21058630985021","6,508090831537286","9,81"
436,"40,0","30,0","200,0","-5,6875384574323204","4,6403405072999435","6,508090831537286","9,81"
437,"40,0","30,0","240,0","-7,339660613160467","-0,10117219025616399","6,508090831537286","9,81"
438,"40,0","30,0","280,0","-5,5574739967492945","-4,795345295587767","6,508090831537286","9,81"
439,"40,0","30,0","320,0","-1,1748835328155625","-7,245723042787319","6,508090831537286","9,81"
440,"40,0","30,0","360,0","3,757447993498585","-6,305746451024952","6,508090831537286","9,81"
441,"40,0","40,0","0,0","4,83048202852488","-6,305746451024951","5,756744311456293","9,81"
442,"40,0","40,0","40,0","7,753619604081279","-1,725508031775587","5,756744311456293","9,809999999999999"
443,"40,0","40,0","80,0","7,04875239500479","3,662114772427244","5,756744311456293","9,81"
444,"40,0","40,0","120,0","3,045695602148736","7,336193374739208","5,756744311456293","9,81"
445,"40,0","40,0","160,0","-2,3824760120888944","7,577585564303224","5,756744311456293","9,81"
446,"40,0","40,0","200,0","-6,695860621998656","4,27334125284693","5,756744311456293","9,81"
447,"40,0","40,0","240,0","-7,876177630673614","-1,0304469237142544","5,756744311456293","9,81"
448,"40,0","40,0","280,0","-5,371143591992386","-5,852077532527634","5,756744311456293","9,81"
449,"40,0","40,0","320,0","-0,3528917730061359","-7,935456025274173","5,756744311456293","9,81"
450,"40,0","40,0","360,0","4,830482028524878","-6,305746451024952","5,756744311456293","9,81"
451,"40,0","50,0","0,0","5,756744311456293","-6,305746451024951","4,830482028524881","9,81"
452,"40,0","50,0","40,0","8,463177678791586","-1,1301181129873072","4,830482028524881","9,81"
453,"40,0","50,0","80,0","7,209596152477441","4,574305049980887","4,830482028524881","9,81"
454,"40,0","50,0","120,0","2,5825644606830287","8,13836004232518","4,830482028524881","9,81"
455,"40,0","50,0","160,0","-3,2528778442718513","7,894385923068587","4,830482028524881","9,81"
456,"40,0","50,0","200,0","-7,566262454181614","3,9565408940815674","4,830482028524881","9,81"
457,"40,0","50,0","240,0","-8,339308772139322","-1,8326135913002282","4,830482028524881","9,81"
458,"40,0","50,0","280,0","-5,210299834519736","-6,764267810081278","4,830482028524881","9,81"
459,"40,0","50,0","320,0","0,3566663017041709","-8,530845944062454","4,830482028524881","9,81"
460,"40,0","50,0","360,0","5,756744311456292","-6,305746451024952","4,830482028524881","9,81"
461,"40,0","60,0","0,0","6,508090831537286","-6,305746451024951","3,7574479934985883","9,81"
462,"40,0","60,0","40,0","9,038742505356414","-0,6471618792981466","3,7574479934985883","9,81"
463,"40,0","60,0","80,0","7,340066106485894","5,31423692815539","3,7574479934985883","9,81"
464,"40,0","60,0","120,0","2,206891200642533","8,789045215760355","3,7574479934985883","9,81"
465,"40,0","60,0","160,0","-3,958912624845132","8,15136156755393","3,7574479934985883","9,81"
466,"40,0","60,0","200,0","-8,272297234754893","3,699565249596224","3,7574479934985883","9,81"
467,"40,0","60,0","240,0","-8,714982032179817","-2,4832987647354012","3,7574479934985883","9,81"
468,"40,0","60,0","280,0","-5,079829880511282","-7,504199688255782","3,7574479934985883","9,81"
469,"40,0","60,0","320,0","0,9322311282689969","-9,013802177751614","3,7574479934985883","9,81"
470,"40,0","60,0","360,0","6,5080908315372845","-6,305746451024952","3,7574479934985883","9,81"
471,"40,0","70,0","0,0","7,06169230495488","-6,305746451024951","2,570245802550267","9,809999999999999"
472,"40,0","70,0","40,0","9,462825837770438","-0,29131371148110424","2,570245802550267","9,809999999999999"
473,"40,0","70,0","80,0","7,436197993498587","5,859427951256019","2,570245802550267","9,809999999999999"
474,"40,0","70,0","120,0","1,9300904639337357","9,268478155312488","2,570245802550267","9,81"
475,"40,0","70,0","160,0","-4,479127844271852","8,340704422837518","2,570245802550267","9,81"
476,"40,0","70,0","200,0","-8,792512454181614","3,510222394312637","2,570245802550267","9,81"
477,"40,0","70,0","240,0","-8,991782768888616","-2,9627317042875343","2,570245802550267","9,81"
478,"40,0","70,0","280,0","-4,983697993498589","-8,049390711356411","2,570245802550267","9,81"
479,"40,0","70,0","320,0","1,3563144606830237","-9,369650345568656","2,570245802550267","9,809999999999999"
480,"40,0","70,0","360,0","7,061692304954879","-6,305746451024953","2,570245802550267","9,81"
481,"40,0","80,0","0,0","7,400727831075146","-6,305746451024951","1,3049479934985877","9,81"
482,"40,0","80,0","40,0","9,72254211857479","-0,07338587604743993","1,3049479934985877","9,81"
483,"40,0","80,0","80,0","7,49507089477372","6,193312765925831","1,3049479934985877","9,81"
484,"40,0","80,0","120,0","1,7605727008736025","9,56209153371806","1,3049479934985877","9,809999999999999"
485,"40,0","80,0","160,0","-4,797717026351334","8,456661402073665","1,3049479934985877","9,81"
486,"40,0","80,0","200,0","-9,111101636261097","3,3942654150764895","1,3049479934985877","9,81"
487,"40,0","80,0","240,0","-9,161300531948749","-3,256345082693108","1,3049479934985877","9,81"
488,"40,0","80,0","280,0","-4,924825092223457","-8,383275526026221","1,3049479934985877","9,809999999999999"
489,"40,0","80,0","320,0","1,6160307414873727","-9,587578181002321","1,3049479934985877","9,81"
490,"40,0","80,0","360,0","7,400727831075145","-6,305746451024953","1,3049479934985877","9,81"
491,"40,0","90,0","0,0","7,514895986997175","-6,305746451024951","4,60154665820069e-16","9,81"
492,"40,0","90,0","40,0","9,809999999999999","0,0","4,60154665820069e-16","9,809999999999999"
493,"40,0","90,0","80,0","7,514895986997175","6,305746451024951","4,60154665820069e-16","9,81"
494,"40,0","90,0","120,0","1,7034886229125885","9,66096405704976","4,60154665820069e-16","9,81"
495,"40,0","90,0","160,0","-4,9049999999999985","8,495709211125344","4,60154665820069e-16","9,81"
496,"40,0","90,0","200,0","-9,21838460990976","3,3552176060248105","4,60154665820069e-16","9,809999999999999"
497,"40,0","90,0","240,0","-9,218384609909762","-3,355217606024807","4,60154665820069e-16","9,81"
498,"40,0","90,0","280,0","-4,905000000000002","-8,495709211125343","4,60154665820069e-16","9,81"
499,"40,0","90,0","320,0","1,7034886229125832","-9,660964057049762","4,60154665820069e-16","9,81"
500,"40,0","90,0","360,0","7,514895986997174","-6,305746451024953","4,60154665820069e-16","9,81"
501,"50,0","0,0","0,0","0,0","-7,514895986997175","6,305746451024952","9,81"
502,"50,0","0,0","40,0","4,83048202852488","-5,756744311456293","6,305746451024952","9,81"
503,"50,0","0,0","80,0","7,400727831075146","-1,3049479934985877","6,305746451024952","9,81"
504,"50,0","0,0","120,0","6,508090831537286","3,7574479934985856","6,305746451024952","9,81"
505,"50,0","0,0","160,0","2,570245802550268","7,06169230495488","6,305746451024952","9,81"
506,"50,0","0,0","200,0","-2,570245802550266","7,061692304954881","6,305746451024952","9,81"
507,"50,0","0,0","240,0","-6,5080908315372845","3,7574479934985905","6,305746451024952","9,81"
508,"50,0","0,0","280,0","-7,400727831075148","-1,3049479934985846","6,305746451024952","9,81"
509,"50,0","0,0","320,0","-4,830482028524883","-5,756744311456291","6,305746451024952","9,81"
510,"50,0","0,0","360,0","-1,840618663280276e-15","-7,514895986997175","6,305746451024952","9,81"
511,"50,0","10,0","0,0","1,0949813800501962","-7,514895986997175","6,209947993498588","9,81"
512,"50,0","10,0","40,0","5,669286430031083","-5,05290384752256","6,209947993498588","9,81"
513,"50,0","10,0","80,0","7,590869352300084","-0,22660184102114755","6,209947993498588","9,81"
514,"50,0","10,0","120,0","5,960600141512188","4,705729685292999","6,209947993498588","9,81"
515,"50,0","10,0","160,0","1,5412998798191284","7,436197993498587","6,209947993498588","9,81"
516,"50,0","10,0","200,0","-3,5991917252814054","6,687186616411174","6,209947993498588","9,81"
517,"50,0","10,0","240,0","-7,055581521562384","2,8091663017041775","6,209947993498588","9,81"
518,"50,0","10,0","280,0","-7,2105863098502105","-2,383294145976025","6,209947993498588","9,81"
519,"50,0","10,0","320,0","-3,9916776270186802","-6,460584775390025","6,209947993498588","9,81"
520,"50,0","10,0","360,0","1,0949813800501944","-7,514895986997175","6,209947993498588","9,81"
521,"50,0","20,0","0,0","2,1566923049548805","-7,514895986997175","5,9254634085750775","9,81"
522,"50,0","20,0","40,0","6,482604184253027","-4,370449219924993","5,9254634085750775","9,81"
523,"50,0","20,0","80,0","7,775233519618854","0,818979309282748","5,9254634085750775","9,81"
524,"50,0","20,0","120,0","5,429744679059847","5,625198317735928","5,9254634085750775","9,81"
525,"50,0","20,0","160,0","0,5436179582784145","7,799324516204916","5,9254634085750775","9,81"
526,"50,0","20,0","200,0","-4,59687364682212","6,324060093704847","5,9254634085750775","9,81"
527,"50,0","20,0","240,0","-7,5864369840147265","1,8896976692612488","5,9254634085750775","9,810000000000002"
528,"50,0","20,0","280,0","-7,026222142531442","-3,4288752962799203","5,9254634085750775","9,81"
529,"50,0","20,0","320,0","-3,1783598727967366","-7,1430394029875925","5,9254634085750775","9,81"
530,"50,0","20,0","360,0","2,1566923049548787","-7,514895986997175","5,9254634085750775","9,81"
531,"50,0","30,0","0,0","3,1528732255124754","-7,514895986997175","5,460936616411176","9,81"
532,"50,0","30,0","40,0","7,245723042787319","-3,7301164671844402","5,460936616411176","9,81"
533,"50,0","30,0","80,0","7,948218521100245","1,8000260032507056","5,460936616411176","9,81"
534,"50,0","30,0","120,0","4,931654218781048","6,487916301704172","5,460936616411176","9,81"
535,"50,0","30,0","160,0","-0,39248590173727044","8,14003845743232","5,460936616411176","9,81"
536,"50,0","30,0","200,0","-5,5329775068378035","5,9833461524774405","5,460936616411176","9,81"
537,"50,0","30,0","240,0","-8,084527444293524","1,026979685293004","5,460936616411176","9,810000000000002"
538,"50,0","30,0","280,0","-6,853237141050052","-4,409921990247878","5,460936616411176","9,81"
539,"50,0","30,0","320,0","-2,415241014262443","-7,783372155728145","5,460936616411176","9,81"
540,"50,0","30,0","360,0","3,1528732255124736","-7,514895986997176","5,460936616411176","9,81"
541,"50,0","40,0","0,0","4,0532556885437065","-7,514895986997175","4,830482028524881","9,81"
542,"50,0","40,0","40,0","7,935456025274173","-3,1513617759689163","4,830482028524881","9,81"
543,"50,0","40,0","80,0","8,10456829500888","2,6867296335200903","4,830482028524881","9,81"
544,"50,0","40,0","120,0","4,481462987265434","7,267670387811223","4,830482028524881","9,81"
545,"50,0","40,0","160,0","-1,2385686581327593","8,447987396486182","4,830482028524881","9,81"
546,"50,0","40,0","200,0","-6,379060263233294","5,67539721342358","4,830482028524881","9,81"
547,"50,0","40,0","240,0","-8,53471867580914","0,24722559918595535","4,830482028524881","9,81"
548,"50,0","40,0","280,0","-6,696887367141415","-5,296625620517263","4,830482028524881","9,81"
549,"50,0","40,0","320,0","-1,7255080317755898","-8,36212684694367","4,830482028524881","9,81"
550,"50,0","40,0","360,0","4,053255688543705","-7,514895986997176","4,830482028524881","9,81"
551,"50,0","50,0","0,0","4,830482028524881","-7,514895986997175","4,053255688543707","9,81"
552,"50,0","50,0","40,0","8,530845944062454","-2,651770314707","4,053255688543707","9,81"
553,"50,0","50,0","80,0","8,23953223258135","3,452148158978853","4,053255688543707","9,81"
554,"50,0","50,0","120,0","4,092849817274846","7,94076814272532","4,053255688543707","9,81"
555,"50,0","50,0","160,0","-1,968922514493508","8,713814460683027","4,053255688543707","9,81"
556,"50,0","50,0","200,0","-7,109414119594042","5,409570149226735","4,053255688543707","9,81"
557,"50,0","50,0","240,0","-8,923331845799728","-0,4258721557281433","4,053255688543707","9,810000000000002"
558,"50,0","50,0","280,0","-6,561923429568947","-6,062044145976026","4,053255688543707","9,81"
559,"50,0","50,0","320,0","-1,1301181129873106","-8,861718308205585","4,053255688543707","9,809999999999999"
560,"50,0","50,0","360,0","4,830482028524879","-7,514895986997176","4,053255688543707","9,81"
561,"50,0","60,0","0,0","5,460936616411174","-7,514895986997175","3,1528732255124763","9,81"
562,"50,0","60,0","40,0","9,013802177751614","-2,246521917143657","3,1528732255124763","9,81"
563,"50,0","60,0","80,0","8,34900952286956","4,073024725051391","3,1528732255124763","9,81"
564,"50,0","60,0","120,0","3,7776225233317","8,4867578317673","3,1528732255124763","9,81"
565,"50,0","60,0","160,0","-2,561356038470879","8,929442629192224","3,1528732255124763","9,81"
566,"50,0","60,0","200,0","-7,701847643571414","5,19394198071754","3,1528732255124763","9,810000000000002"
567,"50,0","60,0","240,0","-9,238559139742875","-0,9718618447701216","3,1528732255124763","9,810000000000002"
568,"50,0","60,0","280,0","-6,452446139280736","-6,682920712048564","3,1528732255124763","9,81"
569,"50,0","60,0","320,0","-0,64716187929815","-9,26696670576893","3,1528732255124763","9,81"
570,"50,0","60,0","360,0","5,460936616411172","-7,514895986997176","3,1528732255124763","9,81"
571,"50,0","70,0","0,0","5,925463408575077","-7,514895986997175","2,1566923049548814","9,81"
572,"50,0","70,0","40,0","9,369650345568656","-1,9479298507732663","2,1566923049548814","9,81"
573,"50,0","70,0","80,0","8,429673753806286","4,530494311456294","2,1566923049548814","9,81"
574,"50,0","70,0","120,0","3,545359127249749","8,889049834519733","2,1566923049548814","9,81"
575,"50,0","70,0","160,0","-2,9978684372246467","9,088320149226734","2,1566923049548814","9,809999999999999"
576,"50,0","70,0","200,0","-8,138360042325182","5,035064460683028","2,1566923049548814","9,81"
577,"50,0","70,0","240,0","-9,470822535824826","-1,3741538475225559","2,1566923049548814","9,810000000000002"
578,"50,0","70,0","280,0","-6,37178190834401","-7,1403902984534655","2,1566923049548814","9,81"
579,"50,0","70,0","320,0","-0,2913137114811081","-9,565558772139319","2,1566923049548814","9,809999999999999"
580,"50,0","70,0","360,0","5,925463408575074","-7,514895986997176","2,1566923049548814","9,809999999999999"
581,"50,0","80,0","0,0","6,209947993498588","-7,514895986997175","1,0949813800501969","9,81"
582,"50,0","80,0","40,0","9,587578181002321","-1,7650666844376153","1,0949813800501969","9,81"
583,"50,0","80,0","80,0","8,479073983552587","4,8106569363014255","1,0949813800501969","9,809999999999999"
584,"50,0","80,0","120,0","3,4031168347879936","9,135420712048566","1,0949813800501969","9,81"
585,"50,0","80,0","160,0","-3,2651965024046135","9,185619607736216","1,0949813800501969","9,81"
586,"50,0","80,0","200,0","-8,405688107505147","4,937765002173546","1,0949813800501969","9,810000000000002"
587,"50,0","80,0","240,0","-9,613064828286582","-1,6205247250513881","1,0949813800501969","9,810000000000002"
588,"50,0","80,0","280,0","-6,32238167859771","-7,420552923298599","1,0949813800501969","9,81"
589,"50,0","80,0","320,0","-0,07338587604744373","-9,748421938474971","1,0949813800501969","9,81"
590,"50,0","80,0","360,0","6,209947993498586","-7,514895986997176","1,0949813800501969","9,81"
591,"50,0","90,0","0,0","6,305746451024952","-7,514895986997175","3,8611561037412444e-16","9,81"
592,"50,0","90,0","40,0","9,66096405704976","-1,703488622912587","3,8611561037412444e-16","9,81"
593,"50,0","90,0","80,0","8,495709211125343","4,905","3,8611561037412444e-16","9,81"
594,"50,0","90,0","120,0","3,355217606024812","9,21838460990976","3,8611561037412444e-16","9,81"
595,"50,0","90,0","160,0","-3,3552176060248087","9,218384609909762","3,8611561037412444e-16","9,81"
596,"50,0","90,0","200,0","-8,495709211125343","4,905","3,8611561037412444e-16","9,81"
597,"50,0","90,0","240,0","-9,660964057049764","-1,7034886229125825","3,8611561037412444e-16","9,810000000000002"
598,"50,0","90,0","280,0","-6,3057464510249535","-7,514895986997172","3,8611561037412444e-16","9,81"
599,"50,0","90,0","320,0","-3,2673863614718357e-15","-9,81","3,8611561037412444e-16","9,81"
600,"50,0","90,0","360,0","6,305746451024949","-7,514895986997176","3,8611561037412444e-16","9,81"
